ID;Latitud;Longitud;Elevation;Slope;SLOPECLASS;Aspect;Hillshade;Rougness;CWD;PT10;avg percipitation;Prec_Jan;bd_avg;ph_avg;cat_avg;clay_avg;slit_avg;sand_avg;gridsoc_g_kg_avg;grid_soc_t_ha_avg;BD_1;BD_2;BD_3;BD_4;pH_1;pH_2;pH_3;pH_4;CAT_1;CAT_2;CAT_3;CAT_4;clay_1;clay_2;clay_3;clay_4;Silt_1;Silt_2;Silt_3;Silt_4;Sand_1;Sand_2;Sand_3;Sand_4;CVOL_1;CVOL_2;CVOL_3;WatCap_1;WatCap_2;WatCap_3;WatCap_4;WCat1h_1;WCat1h_2;WCat1h_3;WCat1h_4;WCat2h_1;WCat2h_2;WCat2h_3;WCat2h_4;WCat3h_1;WCat3h_2;WCat3h_3;WCat3h_4;SatWat_1;SatWat_2;SatWat_3;SatWat_4;GRIDSOC_gKg_1;GRIDSOC_gKg_2;GRIDSOC_gKg_3;GRIDSOC_gKg_4;GRIDSOC_gKg_5;GRIDSOC_gKg_6;GRIDSOC_gKg_7;GRIDSOC_tonha_1;GRIDSOC_tonha_2;GRIDSOC_tonha_3;GRIDSOC_tonha_4;GRIDSOC_tonha_5;GRIDSOC_tonha_6;GRIDSOC_tonha_200to250;GRIDSOC_tonha_100to250;GRIDSOC_tonha_30to250;GRIDSOC_gm3_1;GRIDSOC_gm3_2;GRIDSOC_gm3_3;GRIDSOC_gm3_4;GRIDSOC_gm3_5;GRIDSOC_gm3_6;GRIDSOC_gm3_7;Ecoregion;Prec_Dec;Prec_Nov;Prec_Oct;Prec_Sept;Prec_Aug;Prec_July;Prec_June;Prec_May;Prec_April;Prec_March;Prec_Febr
1432.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1433.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1434.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1435.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1436.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1437.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1438.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1439.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1440.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1441.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1442.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1443.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1444.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1445.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1446.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1447.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1448.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1449.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1450.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1451.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1452.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1453.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1454.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1455.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1456.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1457.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1458.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1459.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1460.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
1461.00;41.91;41.98;137.00;90.00;5.00;302.09;158.33;46.10;-30.46;85.01;191.00;191.00;1202.33;54.50;19.50;30.25;35.75;34.00;48.75;34.25;1110.00;1173.00;1324.00;1412.00;55.00;54.00;54.00;55.00;27.00;20.00;16.00;15.00;29.00;29.00;30.00;33.00;36.00;36.00;36.00;35.00;35.00;35.00;34.00;32.00;4.00;5.00;6.00;29.00;26.00;24.00;24.00;16.00;17.00;14.00;13.00;13.00;13.00;11.00;10.00;11.00;11.00;9.00;8.00;52.00;50.00;45.00;43.00;127.00;35.00;20.00;13.00;9.00;7.00;7.00;32.00;32.00;32.00;41.00;37.00;79.00;253.00;174.00;96.00;407.00;389.00;254.00;170.00;93.00;73.00;58.00;Subtropical humid forest;254.00;226.00;214.00;211.00;174.00;134.00;149.00;83.00;105.00;130.00;165.00
