,temp_c,precipitation_mm,depth_midpoint_previous,depth_midpoint_current,soc_g_kg_previous,soc_mg_ha_previous,latitud,longitud,elevation,slope,slopeclass,aspect,hillshade,rougness,cwd,pt10,avg_percipitation,bd_avg,ph_avg,cat_avg,clay_avg,slit_avg,sand_avg,gridsoc_g_kg_avg,soc_change_mg
123,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,1.580000000000001
124,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,-4.5
125,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,-1.88
126,9.3,719.0,87.5,87.5,4.3999999999999995,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,0.3799999999999999
127,9.3,719.0,2.5,2.5,12.233333333333334,7.21,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,12.95
128,9.3,719.0,7.5,7.5,12.233333333333334,6.59,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,10.32
129,9.3,719.0,12.5,12.5,10.166666666666666,6.43,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,10.129999999999999
130,9.3,719.0,17.5,17.5,10.166666666666666,5.7,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,8.559999999999999
131,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,16.05
132,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,12.45
133,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,9.75
134,9.3,719.0,87.5,87.5,4.3999999999999995,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,9.379999999999999
135,9.3,719.0,2.5,2.5,12.233333333333334,7.21,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,13.969999999999999
136,9.3,719.0,7.5,7.5,12.233333333333334,6.59,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,16.32
137,9.3,719.0,12.5,12.5,10.166666666666666,6.43,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,15.43
138,9.3,719.0,17.5,17.5,10.166666666666666,5.7,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,15.420000000000002
139,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,24.790000000000003
140,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,5.449999999999999
141,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,22.62
142,9.3,719.0,87.5,87.5,4.3999999999999995,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,13.38
143,9.3,719.0,2.5,2.5,12.233333333333334,7.21,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,8.2
144,9.3,719.0,7.5,7.5,12.233333333333334,6.59,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,5.16
145,9.3,719.0,12.5,12.5,12.233333333333334,6.43,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,4.83
146,9.3,719.0,17.5,17.5,10.166666666666666,5.7,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,2.499999999999999
147,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,5.22
148,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,2.75
149,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,8.07
150,9.3,719.0,87.5,87.5,4.3999999999999995,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,12.389999999999999
151,9.3,719.0,2.5,2.5,12.233333333333334,7.21,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,18.52
152,9.3,719.0,7.5,7.5,12.233333333333334,6.59,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,15.940000000000001
153,9.3,719.0,12.5,12.5,12.233333333333334,6.43,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,8.74
154,9.3,719.0,17.5,17.5,10.166666666666666,5.7,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,9.079999999999998
155,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,17.88
156,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,5.5
157,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,7.2700000000000005
158,9.3,719.0,87.5,87.5,3.5,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,11.59
159,9.3,719.0,2.5,2.5,12.233333333333334,7.21,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,7.8500000000000005
160,9.3,719.0,7.5,7.5,12.233333333333334,6.59,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,5.0600000000000005
161,9.3,719.0,12.5,12.5,12.233333333333334,6.43,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,3.280000000000001
162,9.3,719.0,17.5,17.5,10.166666666666666,5.7,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,1.0300000000000002
163,9.3,719.0,25.0,25.0,10.166666666666666,7.8,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,4.6000000000000005
164,9.3,719.0,40.0,40.0,10.166666666666666,15.3,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,1.6099999999999994
165,9.3,719.0,62.5,62.5,7.2,7.13,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,4.62
166,9.3,719.0,87.5,87.5,3.5,2.81,49.8,6.72,150.0,89.99,5.0,6.77,0.0,104.35,-198.58,38.07,62.0,1293.0,62.75,17.5,16.5,41.5,42.0,43.5,8.79
167,28.5,3670.0,15.0,15.0,36.733333333333334,137.0,12.25,75.42,151.0,90.0,5.0,18.03,0.0,134.4,-633.67,131.07,3.0,1254.67,53.5,21.5,30.5,24.75,44.75,23.5,-18.0
168,28.5,3670.0,15.0,15.0,36.733333333333334,137.0,12.25,75.42,151.0,90.0,5.0,18.03,0.0,134.4,-633.67,131.07,3.0,1254.67,53.5,21.5,30.5,24.75,44.75,23.5,-10.0
169,28.0,1000.0,15.0,15.0,8.11,6.64,7.87,80.77,234.0,90.0,4.0,285.75,158.33,23.45,-516.0,46.48,189.0,1378.0,59.5,13.0,34.5,22.5,43.0,17.25,1.4699999999999998
170,28.0,1000.0,15.0,15.0,8.11,19.74,7.87,80.77,234.0,90.0,4.0,285.75,158.33,23.45,-516.0,46.48,189.0,1378.0,59.5,13.0,34.5,22.5,43.0,17.25,-11.629999999999999
171,29.0,812.0,7.5,7.5,11.5,13.4,9.93,78.12,141.0,90.0,2.0,59.04,0.0,12.69,-880.0,22.6,23.0,1456.33,66.25,15.5,26.25,21.5,52.25,14.75,-0.09999999999999964
172,29.0,812.0,22.5,22.5,7.333333333333333,11.6,9.93,78.12,141.0,90.0,2.0,59.04,0.0,12.69,-880.0,22.6,23.0,1456.33,66.25,15.5,26.25,21.5,52.25,14.75,-0.5
173,24.0,842.0,7.5,7.5,11.5,38.5,-15.17,-43.87,476.0,90.0,3.0,161.57,0.0,2.0,-866.54,24.58,148.0,1407.0,60.75,12.75,28.5,21.0,50.5,13.75,-19.9
174,24.0,842.0,22.5,22.5,7.333333333333333,29.3,-15.17,-43.87,476.0,90.0,3.0,161.57,0.0,2.0,-866.54,24.58,148.0,1407.0,60.75,12.75,28.5,21.0,50.5,13.75,-14.700000000000001
175,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
176,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
177,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
178,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
179,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
180,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
181,15.0,948.0,15.0,15.0,8.11,40.68,43.66,10.32,10.0,90.0,1.0,277.43,158.33,7.55,-357.33,33.51,69.0,1278.0,65.0,19.75,22.25,29.25,48.5,32.25,-10.23333333333333
182,22.0,1230.0,10.0,10.0,4.19,80.56,27.66,-81.52,31.0,90.0,2.0,327.53,158.33,6.93,-414.75,37.93,54.0,1302.5,54.75,13.25,2.5,17.0,80.5,58.5,-3.586666666666673
183,22.0,1230.0,10.0,10.0,4.19,80.56,27.66,-81.52,31.0,90.0,2.0,327.53,158.33,6.93,-414.75,37.93,54.0,1302.5,54.75,13.25,2.5,17.0,80.5,58.5,-3.586666666666673
184,26.6,2500.0,15.0,15.0,38.5,15.4,-2.45,-48.77,20.0,90.0,1.0,248.2,42.42,19.05,-276.63,65.51,329.0,1347.5,47.0,9.75,26.75,20.25,53.0,15.5,17.800000000000004
185,26.6,2500.0,15.0,15.0,38.5,15.4,-2.45,-48.77,20.0,90.0,1.0,248.2,42.42,19.05,-276.63,65.51,329.0,1347.5,47.0,9.75,26.75,20.25,53.0,15.5,11.200000000000001
186,26.6,2500.0,15.0,15.0,30.2,15.4,-2.45,-48.77,20.0,90.0,1.0,248.2,42.42,19.05,-276.63,65.51,329.0,1347.5,47.0,9.75,26.75,20.25,53.0,15.5,7.299999999999999
187,26.6,2500.0,15.0,15.0,33.2,15.4,-2.45,-48.77,20.0,90.0,1.0,248.2,42.42,19.05,-276.63,65.51,329.0,1347.5,47.0,9.75,26.75,20.25,53.0,15.5,11.200000000000001
188,8.6,578.0,5.0,5.0,6.7,6.239999999999999,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.123333333333334
189,8.6,578.0,15.0,15.0,6.4,6.6433333333333335,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.9700000000000015
190,8.6,578.0,25.0,25.0,6.2,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
191,8.6,578.0,35.0,35.0,4.9,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
192,8.6,578.0,45.0,45.0,2.0,10.076666666666666,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.610000000000001
193,8.6,578.0,55.0,55.0,1.6,9.853333333333333,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,4.5
194,8.6,578.0,65.0,65.0,1.5,5.69,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,6.8933333333333335
195,8.6,578.0,75.0,75.0,1.3,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
196,8.6,578.0,85.0,85.0,1.1,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
197,8.6,578.0,5.0,5.0,8.8,6.239999999999999,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.123333333333334
198,8.6,578.0,15.0,15.0,8.5,6.6433333333333335,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.9700000000000015
199,8.6,578.0,25.0,25.0,7.4,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
200,8.6,578.0,35.0,35.0,5.5,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
201,8.6,578.0,45.0,45.0,3.1,10.076666666666666,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.610000000000001
202,8.6,578.0,55.0,55.0,2.3,9.853333333333333,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,4.5
203,8.6,578.0,65.0,65.0,1.8,5.69,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,6.8933333333333335
204,8.6,578.0,75.0,75.0,1.5,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
205,8.6,578.0,85.0,85.0,1.5,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
206,8.6,578.0,5.0,5.0,6.7,6.239999999999999,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.1233333333333357
207,8.6,578.0,15.0,15.0,6.4,6.6433333333333335,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.9700000000000015
208,8.6,578.0,25.0,25.0,6.2,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
209,8.6,578.0,35.0,35.0,4.9,9.6,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,2.4133333333333358
210,8.6,578.0,45.0,45.0,2.0,10.076666666666666,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,3.610000000000001
211,8.6,578.0,55.0,55.0,1.6,9.853333333333333,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,4.5
212,8.6,578.0,65.0,65.0,1.5,8.413333333333334,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,5.006666666666668
213,8.6,578.0,75.0,75.0,1.3,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
214,8.6,578.0,85.0,85.0,1.1,4.25,53.82,12.07,10.0,89.99,2.0,155.85,0.0,10.77,-186.0,30.79,42.0,1308.0,63.5,18.0,10.25,22.5,67.25,48.0,8.333333333333334
215,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-0.6000000000000227
216,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-0.4000000000000057
217,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,0.39999999999997726
218,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,23.69999999999999
219,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,26.599999999999994
220,26.2,1050.0,10.0,10.0,5.496666666666667,215.3,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,33.69999999999999
221,26.2,1050.0,10.0,10.0,5.496666666666667,224.7,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-10.0
222,26.2,1050.0,10.0,10.0,5.496666666666667,227.8,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-12.900000000000006
223,26.2,1050.0,10.0,10.0,5.496666666666667,225.8,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-10.100000000000023
224,26.2,1050.0,10.0,10.0,5.496666666666667,224.9,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,14.099999999999994
225,26.2,1050.0,10.0,10.0,5.496666666666667,213.9,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,28.0
226,26.2,1050.0,10.0,10.0,5.496666666666667,212.0,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,37.0
227,26.2,1050.0,10.0,10.0,5.496666666666667,225.2,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-10.5
228,26.2,1050.0,10.0,10.0,5.496666666666667,221.5,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-6.599999999999994
229,26.2,1050.0,10.0,10.0,5.496666666666667,227.2,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,-11.5
230,26.2,1050.0,10.0,10.0,5.496666666666667,223.4,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,15.599999999999994
231,26.2,1050.0,10.0,10.0,5.496666666666667,230.8,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,11.099999999999994
232,26.2,1050.0,10.0,10.0,5.496666666666667,245.0,9.77,-63.47,163.0,0.0,3.0,150.95,0.0,6.86,-700.92,28.46,32.0,1383.0,59.0,10.0,23.25,23.0,53.75,28.75,4.0
233,7.9,740.0,15.0,15.0,22.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
234,7.9,740.0,15.0,15.0,22.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
235,7.9,740.0,15.0,15.0,18.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
236,7.9,740.0,15.0,15.0,22.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
237,7.9,740.0,15.0,15.0,20.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
238,7.9,740.0,15.0,15.0,22.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
239,7.9,740.0,15.0,15.0,18.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
240,7.9,740.0,15.0,15.0,21.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
241,7.9,740.0,15.0,15.0,21.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
242,7.9,740.0,15.0,15.0,20.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
243,7.9,740.0,15.0,15.0,19.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
244,7.9,740.0,15.0,15.0,20.0,1.1366666666666667,51.45,9.0,306.0,0.0,4.0,159.94,0.0,22.78,-57.21,45.72,73.0,1085.0,54.75,19.0,20.5,51.5,28.0,57.75,0.2866666666666664
245,9.0,815.0,15.0,15.0,27.0,82.29,52.78,7.73,27.0,0.0,1.0,161.57,0.0,19.21,-67.83,42.07,71.0,1335.67,55.75,16.25,4.0,13.25,82.75,76.5,-6.093333333333334
246,9.0,815.0,15.0,15.0,32.0,82.29,52.78,7.73,27.0,0.0,1.0,161.57,0.0,19.21,-67.83,42.07,71.0,1335.67,55.75,16.25,4.0,13.25,82.75,76.5,-6.093333333333334
247,9.0,815.0,15.0,15.0,34.0,82.29,52.78,7.73,27.0,0.0,1.0,161.57,0.0,19.21,-67.83,42.07,71.0,1335.67,55.75,16.25,4.0,13.25,82.75,76.5,-6.093333333333334
