ID;IDstudy;plotID;country;region;temperature_Celsiul;precipitation_mm;climate;Latitud;Longitud;bedrock;soil_type;USDA;TYPE_CHANGE;CROP_current;CROP_type;cropAGE;current_land_use;LUC_this_study;previous_land_use;years_since_luc;TEMPORAL_only_this study;timeTEMPORAL;CHANGE_management;year_since_MANAGEMENT_CHANGE;soil_treatments;tillageYESNO;tillage_type;fertilizerYESNO;fet_type;rate_fertilizer_kh_ha;pesticides;org_amendYESNO;org_amend_type;prev_man;SINGLE_DATA-MULTIPLE_SINGLEAMPLING;DIF_DEPTH_current_point;CONTI_DEPTH;NUM_DEPTH;year_measure;N_plots_current;N_sample_per_plot_current;N_measured_current;soil_from_cm_current;soil_to_cm_current;depth_midpoint_current;bulk_density_Mg_m3_current;%clay_current;%silt_current;%sand_current;ph_current;SOC_g_kg_current;sd_SOC_gkg_current;SOC_Mg_ha_current;sd_SOC_Mgha_current;N_plots_previous;N_sample_per_plot_previous;N_measured_current;soil_from_cm_previous;soil_to_cm_previous;depth_midpoint_previous;Bulkdensity_previous;%clay_previous;%silt_previous;%sand_previous;ph_previous;SOC_g_kg_previous;sd_SOC_gkg_previous;SOC_Mg_ha_previous;sd_SOC_Mgha_previous;yearPpub
47;5;11;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Poplar;woody;6;SRC;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;30;60;45;1.71;24;64;12;6.9;5.2;0.5;NA;NA;1;3;3;30;60;45;1.58;24;64;12;6.9;4.8;0.2;NA;NA;2016
48;5;11;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Poplar;woody;6;SRC;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;60;100;80;1.68;24;64;12;6.9;3.3;0.3;NA;NA;1;3;3;60;100;80;1.53;24;64;12;6.9;3.2;0;NA;NA;2016
49;5;12;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Poplar;woody;6;SRC;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;0;10;5;1.62;24;64;12;6.9;10.2;0.2;NA;NA;1;3;3;0;10;5;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
50;5;12;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Miscanthus;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;10;30;20;1.65;24;64;12;6.9;8;0.3;NA;NA;1;3;3;10;30;20;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
51;5;12;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Miscanthus;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;30;60;45;1.7;24;64;12;6.9;4.8;0.1;NA;NA;1;3;3;30;60;45;1.58;24;64;12;6.9;4.8;0.2;NA;NA;2016
52;5;12;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Miscanthus;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;60;100;80;1.67;24;64;12;6.9;3.1;0.2;NA;NA;1;3;3;60;100;80;1.53;24;64;12;6.9;3.2;0;NA;NA;2016
53;5;13;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Miscanthus;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;0;10;5;1.68;24;64;12;6.9;9.9;0.2;NA;NA;1;3;3;0;10;5;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
54;5;13;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Switchgrass;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;10;30;20;1.74;24;64;12;6.9;8.1;0.2;NA;NA;1;3;3;10;30;20;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
55;5;13;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Switchgrass;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;30;60;45;1.74;24;64;12;6.9;5.7;0.5;NA;NA;1;3;3;30;60;45;1.58;24;64;12;6.9;4.8;0.2;NA;NA;2016
56;5;13;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Switchgrass;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;60;100;80;1.67;24;64;12;6.9;3.6;0.3;NA;NA;1;3;3;60;100;80;1.53;24;64;12;6.9;3.2;0;NA;NA;2016
57;5;14;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Switchgrass;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;0;10;5;1.7;24;64;12;6.9;8.9;0.3;NA;NA;1;3;3;0;10;5;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
58;5;14;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Giant_reed;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;10;30;20;1.66;24;64;12;6.9;7.4;0.2;NA;NA;1;3;3;10;30;20;1.42;24;64;12;6.9;8.3;0.3;NA;NA;2016
59;5;14;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Giant_reed;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;30;60;45;1.69;24;64;12;6.9;5;0.3;NA;NA;1;3;3;30;60;45;1.58;24;64;12;6.9;4.8;0.2;NA;NA;2016
60;5;14;Italy;Gariga_di_Podenzano;12.2;890;Mediterranean;44.966;9.683;NA;Chromic_Luvisol;NA;LUC;Giant_reed;grass;6;bioenergy;YES;annual_crop;6;NO;NA;NO;NA;NO;NO;NA;NO;NA;NA;NO;NO;NA;NA;MULTI;YES;YES;4;2012;1;3;3;60;100;80;1.67;24;64;12;6.9;3.7;1.2;NA;NA;1;3;3;60;100;80;1.53;24;64;12;6.9;3.2;0;NA;NA;2016
61;6;15;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.35;22.8;74.8;2.4;7.38;13.2;1;16;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;11.1;0.6;13.5;0.7;2016
62;6;16;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.3;22.8;74.8;2.4;7.38;13.3;0.4;16.1;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;11.1;0.6;13.5;0.7;2016
63;6;17;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.27;22.8;74.8;2.4;7.38;15.2;2.1;18.4;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;11.1;0.6;13.5;0.7;2016
64;6;15;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.42;22.8;74.8;2.4;7.38;9.8;0.4;13.4;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;9.9;0.8;13.1;0.3;2016
65;6;16;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.45;22.8;74.8;2.4;7.38;9.9;0.2;13.4;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;9.9;0.8;13.1;0.3;2016
66;6;17;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.35;22.8;74.8;2.4;7.38;9.6;0.2;12.9;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;9.9;0.8;13.1;0.3;2016
67;6;15;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.52;22.8;74.8;2.4;7.38;8.6;0.7;13.1;0.30;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9;0.5;13.5;0.5;2016
68;6;16;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.41;22.8;74.8;2.4;7.38;8.5;0.8;12.9;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9;0.5;13.5;0.5;2016
69;6;17;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.45;22.8;74.8;2.4;7.38;8.6;0.4;14.1;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9;0.5;13.5;0.5;2016
70;6;15;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.5;0.3;25.5;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;3.8;0.4;17.7;1.7;2016
71;6;16;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;7;2;27.4;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;3.8;0.4;17.7;1.7;2016
72;6;17;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.7;0.7;25.6;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;3.8;0.4;17.7;1.7;2016
73;6;15;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;3.7;0.4;17.5;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.1;0.1;14.2;2.3;2016
74;6;16;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;4.2;0.5;19.6;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.1;0.1;14.2;2.3;2016
75;6;17;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;NO;NO_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;4.3;0.5;19.7;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.1;0.1;14.2;2.3;2016
76;6;18;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.35;22.8;74.8;2.4;7.38;17.4;2.1;21.1;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;12.1;0.4;14.7;0.7;2016
77;6;19;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.3;22.8;74.8;2.4;7.38;13.5;0.4;16.4;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;12.1;0.4;14.7;0.7;2016
78;6;20;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.27;22.8;74.8;2.4;7.38;16.6;2.1;20.1;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;12.1;0.4;14.7;0.7;2016
79;6;18;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.42;22.8;74.8;2.4;7.38;9.9;0.3;14;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.3;0.8;13.7;0.3;2016
80;6;19;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.45;22.8;74.8;2.4;7.38;9.6;0.4;13.1;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.3;0.8;13.7;0.3;2016
81;6;20;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.35;22.8;74.8;2.4;7.38;9.9;0.7;13.4;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.3;0.8;13.7;0.3;2016
82;6;18;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.52;22.8;74.8;2.4;7.38;8.8;0.7;13.4;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.2;0.9;13.9;0.5;2016
83;6;19;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.41;22.8;74.8;2.4;7.38;8.9;0.4;13.4;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.2;0.9;13.9;0.5;2016
84;6;20;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.45;22.8;74.8;2.4;7.38;9;0.5;14.6;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.2;0.9;13.9;0.5;2016
85;6;18;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.7;0.9;26.4;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;4;0.3;18.6;1.7;2016
86;6;19;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.1;0.9;23.4;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;4;0.3;18.6;1.7;2016
87;6;20;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.8;0.4;26.4;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;4;0.3;18.6;1.7;2016
88;6;18;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;4.2;0.5;19.9;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.3;0.4;15.5;2.3;2016
89;6;19;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;3.7;0.6;25.3;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.3;0.4;15.5;2.3;2016
90;6;20;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;reduced_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;60;90;75;1.54;21.1;76.4;2.5;7.05;4.1;0.1;18.9;2.30;1;3;3;60;90;75;1.5;21.1;76.4;2.5;7.05;3.3;0.4;15.5;2.3;2016
91;6;21;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.35;22.8;74.8;2.4;7.38;16.6;1.9;20.1;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;13.7;0.7;16.5;0.7;2016
92;6;22;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.3;22.8;74.8;2.4;7.38;15.2;1.4;18.4;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;13.7;0.7;16.5;0.7;2016
93;6;23;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;0;10;5;1.27;22.8;74.8;2.4;7.38;17;1.6;20.6;0.70;1;3;3;0;10;5;1.55;22.8;74.8;2.4;7.38;13.7;0.7;16.5;0.7;2016
94;6;21;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.42;22.8;74.8;2.4;7.38;10;0.8;14;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.6;0.3;14.1;0.3;2016
95;6;22;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.45;22.8;74.8;2.4;7.38;10.3;0.6;14;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.6;0.3;14.1;0.3;2016
96;6;23;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;10;20;15;1.35;22.8;74.8;2.4;7.38;9.6;0.6;13.1;0.30;1;3;3;10;20;15;1.55;22.8;74.8;2.4;7.38;10.6;0.3;14.1;0.3;2016
97;6;21;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.52;22.8;74.8;2.4;7.38;8.9;0.6;13.6;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.5;0.4;14.2;0.5;2016
98;6;22;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.41;22.8;74.8;2.4;7.38;9.1;0.5;13.8;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.5;0.4;14.2;0.5;2016
99;6;23;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Willow;woody;11;SRC;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;20;30;25;1.45;22.8;74.8;2.4;7.38;8.3;0.4;13.6;0.50;1;3;3;20;30;25;1.55;22.8;74.8;2.4;7.38;9.5;0.4;14.2;0.5;2016
100;6;21;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Miscanthus;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.3;0.6;24.7;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;4.8;0.6;21.9;1.7;2016
101;6;22;Germany;Ihinger_Hof;9.1;714;Temperate;48.75;8.92;NA;Haplic_Luvisol;NA;LUC;Switchgrass;grass;11;bioenergy;YES;annual_crop;11;NO;NA;NO;NA;NO;NA;NA;YES;high_N;NA;NA;NO;NA;NA;MULTI;YES;YES;5;2013;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;5.9;0.7;26.8;1.70;1;3;3;30;60;45;1.5;23.5;74.3;2.2;7.15;4.8;0.6;21.9;1.7;2016
